text,label
"গ্রীষ্মকালে ফ্রিজের ঠান্ডা পানীয় উপভোগ করা যায়",positive
"গ্রীষ্মকালে সূর্যালোক ত্বকের জন্য উপকারী, তবে সংরক্ষণের প্রয়োজন",positive
"গ্রীষ্মকালে ঘাম কমাতে ঠান্ডা পানিতে গোসল করার মজা পাওয়া যায়",positive
"গ্রীষ্মকাল নানা সামাজিক আয়োজনের জন্য উপযুক্ত সময়",positive
"গ্রীষ্মকালে কৃষকদের জন্য ফসলের ভালো সময়",positive
"গ্রীষ্মকালে উদ্ভিদ দ্রুত বেড়ে ওঠে",positive
"গ্রীষ্মকালে বায়ুপ্রবাহ সচল থাকে, যা স্বাস্থ্যকর",positive
"গ্রীষ্মকালে সমুদ্র সৈকতে সময় কাটানো যায়",positive
"গ্রীষ্মকালে তীব্র গরমে শরীরের পানি শূন্যতা দেখা দেয়",negative
"গ্রীষ্মে অতিরিক্ত ঘাম হওয়ার কারণে অস্বস্তি হয়",negative
"গ্রীষ্মকালে বিদ্যুতের ব্যবহার বৃদ্ধি পায়, ফলে লোডশেডিং হতে পারে",negative
"গ্রীষ্মকালে গরমে কাজ করা কষ্টকর হয়",negative
"গ্রীষ্মকালে হিটস্ট্রোকের ঝুঁকি থাকে",negative
"গ্রীষ্মকালে ত্বক পুড়ে যাওয়ার আশঙ্কা থাকে",negative
"গ্রীষ্মকালে ফসলের ক্ষতির আশঙ্কা বেশি থাকে",negative
"গ্রীষ্মকালে রাতে ঘুমাতে সমস্যা হয়",negative
"গ্রীষ্মকালে সূর্যের অতিরিক্ত তাপমাত্রার কারণে ত্বকের রোগ বৃদ্ধি পায়",negative
"গ্রীষ্মকালে খাবার দ্রুত নষ্ট হয়ে যায়",negative
"গ্রীষ্মকালে ধূলিকণা ও ধোঁয়ার কারণে বায়ুদূষণ বাড়ে",negative
"গ্রীষ্মে অতিরিক্ত তাপের কারণে রাস্তায় পিচ গলে যায়",negative
"গ্রীষ্মকালে শুষ্ক মাটির কারণে গাছপালা শুকিয়ে যায়",negative
"গ্রীষ্মকালে শরীরে অতিরিক্ত ক্লান্তি এবং অবসাদ আসে",negative
"গ্রীষ্মকালে শারীরিক পরিশ্রমের পর তৃষ্ণা বেড়ে যায়",negative
"গ্রীষ্মকালে তীব্র গরমে খাদ্যের মান খারাপ হয়",negative
"গ্রীষ্মকালে বিদ্যুতের চাহিদা বৃদ্ধি পায়, ফলে খরচ বেড়ে যায়",negative
"গ্রীষ্মকালে পরিবেশে উত্তাপ বাড়লে মানসিক চাপও বেড়ে যায়",negative
"গ্রীষ্মকালে ঘরের ভেতরে অতিরিক্ত তাপমাত্রার কারণে অস্বস্তি হয়",negative
"গ্রীষ্মকালে যানজটে তাপমাত্রার কারণে অসুস্থতা দেখা দেয়",negative
"গ্রীষ্মকালে মশা, মাছি এবং পোকামাকড়ের উপদ্রব বাড়ে",negative
"গ্রীষ্মকালে শারীরিক কর্মক্ষমতা কমে যায়",negative
"গ্রীষ্মকালে রোদে বেশি সময় থাকা স্বাস্থ্যের জন্য ক্ষতিকর",negative
"গ্রীষ্মকালে গাড়ির ইঞ্জিন দ্রুত গরম হয়ে যায়",negative
"গ্রীষ্মকালে অধিক তাপের কারণে রাস্তায় পানি জমা হয় না, যা তাপমাত্রা বাড়ায়",negative
"গ্রীষ্মে জনস্বাস্থ্য সংকট দেখা দেয়, যেমন ডায়রিয়া ও পানিশূন্যতা",negative
"গ্রীষ্মকালে জ্বালানি খরচ বেড়ে যায়",negative
"গ্রীষ্মকালে বিদ্যুতের চাহিদা বেড়ে গেলে লোডশেডিং হতে পারে",negative
"গ্রীষ্মকালে ঘরে বা অফিসে অতিরিক্ত ফ্যান বা এসি ব্যবহার করতে হয়",negative
"গ্রীষ্মকালে মশার কামড় থেকে ম্যালেরিয়া বা ডেঙ্গুর ঝুঁকি বাড়ে",negative
"গ্রীষ্মকালে পর্যাপ্ত বিশ্রাম না নিলে শারীরিক অবসাদ দেখা দেয়",negative
"গ্রীষ্মকালে গাছের পাতায় পানি কম থাকে, ফলে ফসলের ক্ষতি হয়",negative
"গ্রীষ্মকালে ফসলের মাটির উপরিভাগ শুষ্ক হয়ে যায়",negative
"গ্রীষ্মকালে বেশিরভাগ জায়গায় পানির সংকট দেখা দেয়",negative
"গ্রীষ্মকালে ত্বকে বিভিন্ন ধরনের ফুসকুড়ি বা ঘামাচি হয়",negative
"গ্রীষ্মে শিশুরা খেলতে গিয়ে দ্রুত ক্লান্ত হয়ে পড়ে",negative
"গ্রীষ্মকালে গাড়ি চালানো ঝুঁকিপূর্ণ হতে পারে, বিশেষত দূরপাল্লায়",negative
"গ্রীষ্মকালে ঠান্ডা খাবার খেলে গলার সমস্যা হতে পারে",negative
"গ্রীষ্মকালে পাখি এবং প্রাণিকুলের জন্য পানি এবং খাদ্যের সংকট দেখা দেয়",negative
"গ্রীষ্মকালে বৃষ্টি না হলে খরার আশঙ্কা থাকে",negative
"গ্রীষ্মে হিটওয়েভের কারণে ফসলের ব্যাপক ক্ষতি হতে পারে",negative
"গ্রীষ্মকালে তীব্র তাপের কারণে বিদ্যুৎ সরবরাহে বিঘ্ন ঘটে",negative
"গ্রীষ্মকালে সরাসরি রোদে হাঁটলে শরীরের পানি শূন্যতা হতে পারে",negative
"গ্রীষ্মকালে বিভিন্ন শারীরিক সমস্যা যেমন অ্যালার্জি ও সানবার্ন বেড়ে যায়",negative
"গ্রীষ্মকালে সড়কে চলাচল ঝুঁকিপূর্ণ হয়ে পড়ে, বিশেষত ধুলাবালির কারণে",negative
"গ্রীষ্মকালে পানি ধরে রাখার ক্ষমতা কমে যায়",negative
"গ্রীষ্মকালে গৃহপালিত প্রাণীদের জন্য বাড়তি যত্নের প্রয়োজন হয়",negative
"গ্রীষ্মকালে গরম বাতাসে শুকিয়ে যাওয়া ত্বক ও চুলে ক্ষতি হয়",negative
"গ্রীষ্মকালে কর্মজীবী মানুষের ক্লান্তি ও অবসাদ বৃদ্ধি পায়",negative
"গ্রীষ্মকালে শিশুদের খেলাধুলা ও শিক্ষায় ক্ষতি হয়, কারণ গরমে বেশি সময় বাইরে থাকা কঠিন",negative
"যৌথ পরিবারে পারস্পরিক সহযোগিতা ও সহমর্মিতা থাকে",positive
"পরিবারে সব সদস্য একে অপরের সহায়তায় থাকে, যা সংকটকালীন সময়ে সহায়ক",positive
"বয়স্ক ও অভিজ্ঞ সদস্যদের কাছ থেকে মূল্যবান পরামর্শ পাওয়া যায়",positive
"শিশুদের দেখভালের জন্য সবসময় বয়স্ক সদস্যদের সাহায্য পাওয়া যায়",positive
"যৌথ পরিবারে একসঙ্গে সময় কাটানো ও বন্ধন সুদৃঢ় হয়",positive
"যৌথ পরিবারে খরচ ভাগাভাগি হওয়ায় আর্থিক চাপ কম থাকে",positive
"পরিবারের সদস্যদের মধ্যে দায়িত্ববোধ ও কর্তব্যশীলতা তৈরি হয়",positive
"পরিবারের সদস্যদের মধ্যে সম্পর্ক ভালো থাকে এবং মানসিক সুরক্ষা মেলে",positive
"যৌথ পরিবারে শিশুরা সামাজিক মূল্যবোধ শিখতে পারে",positive
"যৌথ পরিবারে ছোটদের শিক্ষা ও আদর্শ শেখানোর সহজ উপায় থাকে",positive
"বিপদ বা অসুস্থতার সময় দ্রুত সাহায্য পাওয়া যায়",positive
"যৌথ পরিবারে একসঙ্গে থাকার ফলে একাকিত্বের শঙ্কা কম থাকে",positive
"পারিবারিক সমস্যা বা দ্বন্দ্বের দ্রুত সমাধান করা যায়",positive
"পরিবারে সবাই মিলে বিভিন্ন সাংস্কৃতিক ও সামাজিক অনুষ্ঠান পালন করা হয়",positive
"যৌথ পরিবারে মূল্যবোধ এবং নৈতিকতা শেখার সুযোগ থাকে",positive
"একে অপরের দায়িত্ব ভাগাভাগি করায় কাজের চাপ কমে যায়",positive
"যৌথ পরিবারে সন্তানদের সঠিক লালন-পালনের সুবিধা থাকে",positive
"পরিবারের সদস্যদের সাফল্য ও উন্নতিতে গর্ব অনুভব করা যায়",positive
"যৌথ পরিবারে আয়ের উৎস বেশি হলে আর্থিক নিরাপত্তা থাকে",positive
"যৌথ পরিবারে অভিজ্ঞতার আদান-প্রদান সহজ হয়",positive
"যৌথ পরিবারে একে অপরের প্রতি দায়িত্ববোধ বাড়ে",positive
"যৌথ পরিবারে পারস্পরিক সমর্থন থাকলে জীবনের ঝুঁকি কম থাকে",positive
"পরিবারে সব সদস্য একসঙ্গে থাকলে বাড়তি সুরক্ষার অনুভূতি মেলে",positive
"যৌথ পরিবারে দায়িত্ব ভাগ করে নেওয়ার ফলে মানসিক চাপ কম থাকে",positive
"যৌথ পরিবারে শিক্ষণীয় দৃষ্টান্ত স্থাপন করতে সহজ হয়",positive
"যৌথ পরিবারে আত্মিক সম্পর্ক মজবুত হয়",positive
"যৌথ পরিবারে পরিবার সদস্যদের মধ্যে নির্ভরযোগ্যতা বেশি থাকে",positive
"যৌথ পরিবারে সবাই মিলে একসঙ্গে খাওয়ার মজা পাওয়া যায়",positive
"যৌথ পরিবারে অর্থনৈতিক সংকট সহজে মোকাবিলা করা যায়",positive
"যৌথ পরিবারে ছোটদের জন্য সঠিক শিক্ষা ও মানসিক বিকাশ সম্ভব",positive
"যৌথ পরিবারে পরস্পরের সঙ্গে মন খুলে কথা বলার সুযোগ থাকে",positive
"যৌথ পরিবারে সিদ্ধান্ত নেওয়ার সময় সব সদস্যের মতামত মূল্যায়ন করা হয়",positive
"যৌথ পরিবারে আয়ের পাশাপাশি খরচ ভাগ করে নেওয়ার সুবিধা থাকে",positive
"যৌথ পরিবারে সব সদস্য একে অপরের সুখ-দুঃখে পাশে থাকে",positive
"যৌথ পরিবারে সব বয়সের মানুষের সঙ্গে সময় কাটানোর সুযোগ থাকে",positive
"যৌথ পরিবারে বিভিন্ন উৎসব ও অনুষ্ঠানে আনন্দের মাত্রা বেড়ে যায়",positive
"যৌথ পরিবারে পারস্পরিক নির্ভরশীলতা ও আত্মবিশ্বাস বৃদ্ধি পায়",positive
"যৌথ পরিবারে একসঙ্গে বাচ্চাদের আদর্শ গড়ে তোলার পরিবেশ থাকে",positive
"যৌথ পরিবারে প্রতিদিনের কাজ ভাগ করে নেওয়া যায়",positive
"যৌথ পরিবারে পারিবারিক ঐতিহ্য ও সংস্কৃতি রক্ষা করা সহজ হয়",positive
"যৌথ পরিবারে সন্তানের উপর নজরদারি রাখা সহজ হয়",positive
"যৌথ পরিবারে অনেক ধরনের জ্ঞান ও দক্ষতা অর্জনের সুযোগ থাকে",positive
"যৌথ পরিবারে সব সদস্যের সমান অধিকার থাকে",positive
"যৌথ পরিবারে সমস্যাগুলো আলোচনা ও সমাধানের সুযোগ পাওয়া যায়",positive
"যৌথ পরিবারে সমবেত আয়ের কারণে আর্থিক স্থিতিশীলতা পাওয়া যায়",positive
"যৌথ পরিবারে সব বয়সী সদস্যের প্রতি যত্ন নেওয়া হয়",positive
"যৌথ পরিবারে মূল্যবোধ এবং পারিবারিক বন্ধন দৃঢ় থাকে",positive
"যৌথ পরিবারে অনিশ্চিত সময়েও সুরক্ষা ও সমর্থন পাওয়া যায়",positive
"যৌথ পরিবারে পারস্পরিক বিশ্বাস ও আস্থা বাড়ে",positive
"যৌথ পরিবারে সদস্যদের মধ্যে মানসিক সমর্থন বৃদ্ধি পায়",positive
"যৌথ পরিবারে ব্যক্তিগত গোপনীয়তা বজায় রাখা কঠিন",negative
"পরিবারের সদস্যদের মধ্যে মতপার্থক্য তৈরি হতে পারে",negative
"যৌথ পরিবারে সিদ্ধান্ত নেওয়ার ক্ষেত্রে জটিলতা থাকতে পারে",negative
"পরিবারের সদস্যদের দায়িত্ববণ্টন নিয়ে বিরোধ হতে পারে",negative
"যৌথ পরিবারে সব সদস্যের প্রয়োজন মেটানো চ্যালেঞ্জিং হতে পারে",negative
"যৌথ পরিবারে অর্থনৈতিক সমস্যার কারণে মানসিক চাপ সৃষ্টি হয়",negative
"যৌথ পরিবারে একজন সদস্যের ভুলের জন্য পুরো পরিবারকে ভুগতে হতে পারে",negative
"যৌথ পরিবারে পারিবারিক সমস্যা সমাধানে সময় বেশি লাগে",negative
"যৌথ পরিবারে সব সদস্যের স্বাধীনতা সীমিত হয়",negative
"যৌথ পরিবারে পারস্পরিক দ্বন্দ্ব ও প্রতিযোগিতা বাড়তে পারে",negative
"যৌথ পরিবারে বিভিন্ন প্রজন্মের মানসিকতার পার্থক্য দেখা দেয়",negative
"যৌথ পরিবারে সব সদস্যের মতামত মানিয়ে চলা কঠিন হতে পারে",negative
"যৌথ পরিবারে ব্যক্তিগত ইচ্ছা-অনিচ্ছা সম্মান না পাওয়ার সম্ভাবনা থাকে",negative
"যৌথ পরিবারে সদস্যদের মধ্যে অপ্রয়োজনীয় হস্তক্ষেপ হতে পারে",negative
"যৌথ পরিবারে ব্যক্তিগত কাজের স্বাধীনতা সীমিত হতে পারে",negative
"যৌথ পরিবারে আয়ের সঠিক বণ্টন না হলে সমস্যা তৈরি হতে পারে",negative
"যৌথ পরিবারে কারও আর্থিক দুর্বলতা পুরো পরিবারের উপর চাপ সৃষ্টি করতে পারে",negative
"যৌথ পরিবারে সদস্যদের মধ্যে আত্মনির্ভরশীলতা কমে যেতে পারে",negative
"যৌথ পরিবারে ব্যক্তিগত উন্নতি ও স্বাধীনতার পথ বাঁধাগ্রস্ত হতে পারে",negative
"যৌথ পরিবারে সদস্যদের মধ্যে সম্পর্কের জটিলতা বাড়তে পারে",negative
"যৌথ পরিবারে কোনো একজনের ভুলে পুরো পরিবার বিপদে পড়তে পারে",negative
"যৌথ পরিবারে নৈতিক বা আদর্শগত বিরোধ দেখা দিতে পারে",negative
"যৌথ পরিবারে ব্যক্তিগত মতামত প্রকাশের সুযোগ সীমিত হতে পারে",negative
"যৌথ পরিবারে একটি ছোট সমস্যাও বড় আকার ধারণ করতে পারে",negative
"যৌথ পরিবারে ব্যাক্তিগত গোপনীয়তা ক্ষুণ্ন হতে পারে",negative
"যৌথ পরিবারে সব সদস্যের জন্য সমান সুযোগ নিশ্চিত করা কঠিন",negative
"যৌথ পরিবারে একসঙ্গে বসবাসের ফলে পারস্পরিক শত্রুতা তৈরি হতে পারে",negative
"যৌথ পরিবারে সদস্যদের মধ্যে ব্যক্তিগত স্বাধীনতা কম অনুভূত হতে পারে",negative
"যৌথ পরিবারে আর্থিক অসমতা এবং অস্বচ্ছতা সৃষ্টি হতে পারে",negative
"যৌথ পরিবারে দায়িত্ববণ্টনে অসন্তোষ দেখা দিতে পারে",negative
"যৌথ পরিবারে ছোটবড় সমস্যা নিয়ন্ত্রণের বাইরে চলে যেতে পারে",negative
"যৌথ পরিবারে সদস্যদের মধ্যে অহেতুক প্রতিযোগিতা ও ঈর্ষা হতে পারে",negative
"যৌথ পরিবারে নিজস্ব সিদ্ধান্ত গ্রহণের ক্ষেত্রে বাধা তৈরি হয়",negative
"যৌথ পরিবারে দায়িত্ব না পালনের কারণে পারিবারিক কলহ সৃষ্টি হতে পারে",negative
"যৌথ পরিবারে শিক্ষাগত এবং কর্মজীবনের ক্ষেত্রে ব্যক্তিগত উন্নতি বাধাগ্রস্ত হতে পারে",negative
"যৌথ পরিবারে মানসিক চাপ ও দুঃশ্চিন্তার মাত্রা বেশি হতে পারে",negative
"যৌথ পরিবারে বয়স্কদের জন্য অতিরিক্ত দায়িত্ব ও চাপ সৃষ্টি হতে পারে",negative
"যৌথ পরিবারে একজনের ব্যর্থতা পুরো পরিবারের ওপর প্রভাব ফেলতে পারে",negative
"যৌথ পরিবারে সন্তানদের এককভাবে নিয়ন্ত্রণ করা কঠিন হতে পারে",negative
"যৌথ পরিবারে ব্যক্তিগত উদ্যোগের স্বাধীনতা সীমিত হতে পারে",negative
"যৌথ পরিবারে ব্যক্তিগত কাজের পরিসর কমে যায়",negative
"যৌথ পরিবারে ভিন্ন মতের কারণে পারিবারিক সম্প্রীতি নষ্ট হতে পারে",negative
"যৌথ পরিবারে সদস্যদের মধ্যে অতিরিক্ত নির্ভরশীলতা সৃষ্টি হতে পারে",negative
"যৌথ পরিবারে ব্যক্তিগত সম্পর্ক ও বন্ধনের মান বজায় রাখা কঠিন হয়",negative
"যৌথ পরিবারে সদস্যদের মধ্যে অভ্যন্তরীণ দ্বন্দ্ব তৈরি হতে পারে",negative
"যৌথ পরিবারে কর্মজীবন ও ব্যক্তিগত জীবনের ভারসাম্য বজায় রাখা কঠিন",negative
"যৌথ পরিবারে পরিবারের সদস্যদের মধ্যে আন্তঃনির্ভরশীলতা বাধা সৃষ্টি করতে পারে",negative
"যৌথ পরিবারে সিদ্ধান্ত নেওয়ার ক্ষেত্রে বিলম্ব হতে পারে",negative
"যৌথ পরিবারে আর্থিক ও মানসিক চাপের কারণে কলহ সৃষ্টি হতে পারে",negative
"ব্যায়াম ক্যালোরি বার্ন করে ওজন কমাতে সহায়ক",positive
"নিয়মিত ব্যায়াম পেশী শক্তিশালী করে",positive
" ব্যায়াম শরীরের রোগ প্রতিরোধ ক্ষমতা বাড়ায়",positive
" উচ্চ রক্তচাপ কমাতে সহায়ক",positive
"ব্যায়াম হার্টের কার্যক্ষমতা বাড়ায়",positive
"বিশেষ করে বয়স বাড়ার সাথে সাথে হাড়ের ক্ষয় রোধে সহায়ক",positive
"নিয়মিত ব্যায়াম দেহের অতিরিক্ত মেদ ঝরাতে সহায়তা করে",positive
"ব্যায়াম শারীরিক সহ্যশক্তি বাড়ায়",positive
"ঘাম শরীর থেকে বিষাক্ত পদার্থ বের করে দেয়",positive
"নিয়মিত ব্যায়াম গভীর এবং শান্তির ঘুম আনতে সহায়ক",positive
"ব্যায়াম রক্ত সঞ্চালন বৃদ্ধি করে ত্বকের রং উজ্জ্বল করে",positive
"ব্যায়াম শরীরের জয়েন্টগুলো নমনীয় করে",positive
"শরীরকে ফিট ও এনার্জেটিক রাখে",positive
" ব্যায়াম করার ফলে রক্ত সঞ্চালন দ্রুত হয়",positive
"নিয়মিত ব্যায়াম শরীরকে সঠিক আকার ও কাঠামো দেয়",positive
"ব্যায়াম খারাপ কোলেস্টেরল কমাতে সাহায্য করে",positive
"নিয়মিত ব্যায়াম জয়েন্টের ব্যথা এবং বাতের ঝুঁকি কমায়",positive
"ব্যায়াম হাড়ের ঘনত্ব বাড়াতে সহায়ক",positive
"নিয়মিত ব্যায়াম শরীরকে শক্তিশালী করে",positive
"য়াম ফুসফুসের কার্যক্ষমতা বৃদ্ধি করে",positive
" ব্যায়াম মানসিক চাপ দূর করতে সহায়ক",positive
"ব্যায়াম মস্তিষ্কে এন্ডোরফিন হরমোন বাড়িয়ে মনকে ভালো রাখে",positive
"ব্যায়াম মনোযোগ বাড়াতে এবং স্মৃতিশক্তি উন্নত করতে সহায়ক",positive
"নিয়মিত ব্যায়াম শারীরিক ফিটনেস এবং আত্মবিশ্বাস বাড়ায়",positive
"ব্যায়াম মস্তিষ্ককে তীক্ষ্ণ করে",positive
"মানসিক উদ্বেগ দূর করতে সহায়ক",positive
"ব্যায়াম ডিপ্রেশন হ্রাস করতে সাহায্য করে",positive
"মানসিক শক্তি এবং সৃজনশীলতা বৃদ্ধি পায়",positive
"নিয়মিত ব্যায়াম শরীরের প্রতি ভালোবাসা ও যত্ন বাড়ায়",positive
"শারীরিক ব্যায়াম মানসিক শক্তি তৈরি করে যা চ্যালেঞ্জ নিতে সহায়ক",positive
" নিয়মিত ব্যায়াম মাথাব্যথা কমাতে সহায়ক",positive
"শরীরচর্চা মনকে ইতিবাচক রাখে",positive
"ব্যায়াম দীর্ঘমেয়াদি লক্ষ্যে পৌঁছাতে ধৈর্যশক্তি দেয়",positive
"ব্যায়াম স্নায়ুতন্ত্রকে সক্রিয় করে",positive
"নিয়মিত ব্যায়াম মস্তিষ্কে সেরোটোনিন বাড়িয়ে বিষন্নতা কমায়",positive
"ব্যায়াম গ্রুপে করলে পারস্পরিক সম্পর্ক উন্নত হয়",positive
"নিয়মিত ব্যায়াম জীবনকে উদ্দীপিত করে",positive
"শরীর ও মনকে কঠিন পরিস্থিতিতে সহনশীল করে",positive
"নিয়মিত ব্যায়াম শারীরিক এবং মানসিক শক্তি বাড়িয়ে কাজের দক্ষতা বাড়ায়",positive
"নিয়মিত ব্যায়াম জীবনযাপনে শৃঙ্খলা ও নিয়ন্ত্রণ নিয়ে আসে",positive
"পরিবার বা বন্ধুর সঙ্গে ব্যায়াম করার ফলে সম্পর্ক দৃঢ় হয়",positive
"ব্যায়াম কর্মক্ষেত্রে উদ্যম এবং উদ্দীপনা বাড়ায়",positive
" ধারাবাহিক ব্যায়াম মানুষকে লক্ষ্য অর্জনে সাহস যোগায়",positive
"নিয়মিত ব্যায়াম শারীরিক ও মানসিক দুর্বলতা কাটিয়ে উঠতে সহায়তা করে",positive
"ব্যায়াম মানসিক শক্তি বাড়িয়ে তোলে",positive
"নিয়মিত ব্যায়াম শরীরকে বিভিন্ন রোগ থেকে মুক্ত রাখে",positive
"নিয়মিত ব্যায়াম দীর্ঘ ও সুস্থ জীবনযাপনে সহায়ক",positive
" ব্যায়াম বয়স বাড়ার সাথে সাথে শরীরের কর্মক্ষমতা ধরে রাখতে সহায়ক",positive
" ব্যায়াম বিভিন্ন ধরণের মজাদার খেলাধুলার মাধ্যমে বিনোদন দিতে পারে",positive
"ব্যায়াম নিয়মিত করলে সুস্থ জীবনধারার অভ্যাস গড়ে ওঠে",positive
" মানুষ অন্যের দুঃখ-কষ্ট বুঝতে পারে এবং সহমর্মিতা প্রকাশ করতে পারে",positive
"অন্যের সাফল্যে ঈর্ষান্বিত হওয়া এবং নিজের মধ্যে নেতিবাচকতা তৈরি করা",negative
"মানুষের নৈতিক মূল্যবোধ ও আদর্শ বজায় রাখার ক্ষমতা থাকে",positive
